mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,51.0,94.0,0.543,13.0,33.0,0.394,13.0,17.0,0.765,13.0,37.0,50.0,31.0,10.0,0.0,18.0,20.0,128.0,,0.631,0.612,0.351,0.181,34.2,82.2,60.2,60.8,9.7,0.0,15.1,100.0,124.1,116.3,SAS,128,1,0,240.0,240.0,44.0,90.0,0.489,13.0,35.0,0.371,19.0,20.0,0.95,8.0,25.0,33.0,32.0,14.0,4.0,14.0,14.0,120.0,,0.607,0.561,0.389,0.222,17.8,65.8,39.8,72.7,13.6,6.6,12.4,100.0,116.3,124.1,DEN,120,0,2023,2023-03-10,True
240.0,240.0,45.0,80.0,0.563,13.0,30.0,0.433,19.0,19.0,1.0,5.0,30.0,35.0,28.0,8.0,8.0,20.0,10.0,122.0,,0.69,0.644,0.375,0.238,15.6,75.0,48.6,62.2,8.0,12.5,18.5,100.0,122.2,112.2,LAL,122,1,0,240.0,240.0,46.0,92.0,0.5,10.0,28.0,0.357,10.0,13.0,0.769,10.0,27.0,37.0,29.0,14.0,3.0,13.0,16.0,112.0,,0.573,0.554,0.304,0.141,25.0,84.4,51.4,63.0,14.0,6.0,11.7,100.0,112.2,122.2,TOR,112,0,2023,2023-03-10,True
240.0,240.0,43.0,88.0,0.489,7.0,27.0,0.259,14.0,18.0,0.778,7.0,36.0,43.0,27.0,8.0,6.0,14.0,17.0,107.0,,0.558,0.528,0.307,0.205,17.5,73.5,48.3,62.8,7.9,9.4,12.7,100.0,105.8,112.7,WAS,107,1,0,240.0,240.0,42.0,95.0,0.442,15.0,31.0,0.484,15.0,19.0,0.789,13.0,33.0,46.0,25.0,9.0,4.0,14.0,17.0,114.0,,0.551,0.521,0.326,0.2,26.5,82.5,51.7,59.5,8.9,6.6,11.9,100.0,112.7,105.8,ATL,114,0,2023,2023-03-10,False
240.0,240.0,42.0,95.0,0.442,15.0,31.0,0.484,15.0,19.0,0.789,13.0,33.0,46.0,25.0,9.0,4.0,14.0,17.0,114.0,,0.551,0.521,0.326,0.2,26.5,82.5,51.7,59.5,8.9,6.6,11.9,100.0,112.7,105.8,ATL,114,0,1,240.0,240.0,43.0,88.0,0.489,7.0,27.0,0.259,14.0,18.0,0.778,7.0,36.0,43.0,27.0,8.0,6.0,14.0,17.0,107.0,,0.558,0.528,0.307,0.205,17.5,73.5,48.3,62.8,7.9,9.4,12.7,100.0,105.8,112.7,WAS,107,1,2023,2023-03-10,True
240.0,240.0,42.0,80.0,0.525,15.0,36.0,0.417,20.0,30.0,0.667,5.0,31.0,36.0,24.0,6.0,3.0,9.0,17.0,119.0,,0.638,0.619,0.45,0.375,14.3,72.1,46.2,57.1,6.4,5.7,8.8,100.0,127.4,128.4,POR,119,0,1,240.0,240.0,43.0,83.0,0.518,11.0,30.0,0.367,23.0,29.0,0.793,12.0,30.0,42.0,25.0,7.0,4.0,9.0,24.0,120.0,,0.627,0.584,0.361,0.349,27.9,85.7,53.8,58.1,7.5,9.1,8.6,100.0,128.4,127.4,PHI,120,1,2023,2023-03-10,False
240.0,240.0,43.0,83.0,0.518,11.0,30.0,0.367,23.0,29.0,0.793,12.0,30.0,42.0,25.0,7.0,4.0,9.0,24.0,120.0,,0.627,0.584,0.361,0.349,27.9,85.7,53.8,58.1,7.5,9.1,8.6,100.0,128.4,127.4,PHI,120,1,0,240.0,240.0,42.0,80.0,0.525,15.0,36.0,0.417,20.0,30.0,0.667,5.0,31.0,36.0,24.0,6.0,3.0,9.0,17.0,119.0,,0.638,0.619,0.45,0.375,14.3,72.1,46.2,57.1,6.4,5.7,8.8,100.0,127.4,128.4,POR,119,0,2023,2023-03-10,True
240.0,240.0,46.0,92.0,0.5,10.0,28.0,0.357,10.0,13.0,0.769,10.0,27.0,37.0,29.0,14.0,3.0,13.0,16.0,112.0,,0.573,0.554,0.304,0.141,25.0,84.4,51.4,63.0,14.0,6.0,11.7,100.0,112.2,122.2,TOR,112,0,1,240.0,240.0,45.0,80.0,0.563,13.0,30.0,0.433,19.0,19.0,1.0,5.0,30.0,35.0,28.0,8.0,8.0,20.0,10.0,122.0,,0.69,0.644,0.375,0.238,15.6,75.0,48.6,62.2,8.0,12.5,18.5,100.0,122.2,112.2,LAL,122,1,2023,2023-03-10,False
240.0,240.0,34.0,81.0,0.42,12.0,34.0,0.353,16.0,19.0,0.842,8.0,35.0,43.0,23.0,3.0,4.0,22.0,25.0,96.0,,0.537,0.494,0.42,0.235,19.0,89.7,53.1,67.6,3.0,7.7,19.8,100.0,96.0,109.9,NOP,96,1,0,240.0,240.0,37.0,80.0,0.463,9.0,28.0,0.321,27.0,32.0,0.844,4.0,34.0,38.0,17.0,11.0,2.0,11.0,17.0,110.0,,0.585,0.519,0.35,0.4,10.3,81.0,46.9,45.9,11.0,4.3,10.5,100.0,109.9,96.0,OKC,110,0,2023,2023-03-11,False
240.0,240.0,41.0,85.0,0.482,15.0,35.0,0.429,31.0,37.0,0.838,8.0,31.0,39.0,19.0,10.0,2.0,15.0,19.0,128.0,,0.632,0.571,0.412,0.435,19.5,81.6,49.4,46.3,9.6,4.4,12.9,100.0,122.8,114.1,SAC,128,0,1,240.0,240.0,44.0,89.0,0.494,13.0,44.0,0.295,18.0,22.0,0.818,7.0,33.0,40.0,30.0,11.0,3.0,14.0,26.0,119.0,,0.603,0.567,0.494,0.247,18.4,80.5,50.6,68.2,10.5,6.0,12.4,100.0,114.1,122.8,PHO,119,1,2023,2023-03-11,True
240.0,240.0,39.0,85.0,0.459,15.0,43.0,0.349,15.0,23.0,0.652,10.0,33.0,43.0,25.0,4.0,3.0,11.0,17.0,108.0,,0.568,0.547,0.506,0.271,22.7,75.0,48.9,64.1,4.2,6.3,10.4,100.0,114.5,118.8,DAL,108,0,1,240.0,240.0,41.0,86.0,0.477,10.0,38.0,0.263,20.0,24.0,0.833,11.0,34.0,45.0,25.0,7.0,5.0,11.0,16.0,112.0,,0.58,0.535,0.442,0.279,25.0,77.3,51.1,61.0,7.4,11.9,10.2,100.0,118.8,114.5,MEM,112,1,2023,2023-03-11,False
240.0,240.0,41.0,86.0,0.477,10.0,38.0,0.263,20.0,24.0,0.833,11.0,34.0,45.0,25.0,7.0,5.0,11.0,16.0,112.0,,0.58,0.535,0.442,0.279,25.0,77.3,51.1,61.0,7.4,11.9,10.2,100.0,118.8,114.5,MEM,112,1,0,240.0,240.0,39.0,85.0,0.459,15.0,43.0,0.349,15.0,23.0,0.652,10.0,33.0,43.0,25.0,4.0,3.0,11.0,17.0,108.0,,0.568,0.547,0.506,0.271,22.7,75.0,48.9,64.1,4.2,6.3,10.4,100.0,114.5,118.8,DAL,108,0,2023,2023-03-11,True
240.0,240.0,41.0,85.0,0.482,16.0,34.0,0.471,13.0,17.0,0.765,6.0,27.0,33.0,28.0,10.0,3.0,16.0,19.0,111.0,,0.6,0.576,0.4,0.2,16.2,67.5,42.9,68.3,10.3,5.6,14.7,100.0,114.2,122.5,HOU,111,1,0,240.0,240.0,44.0,86.0,0.512,15.0,32.0,0.469,16.0,22.0,0.727,13.0,31.0,44.0,25.0,7.0,9.0,14.0,17.0,119.0,,0.622,0.599,0.372,0.256,32.5,83.8,57.1,56.8,7.2,17.6,12.8,100.0,122.5,114.2,CHI,119,0,2023,2023-03-11,False
240.0,240.0,37.0,80.0,0.463,9.0,28.0,0.321,27.0,32.0,0.844,4.0,34.0,38.0,17.0,11.0,2.0,11.0,17.0,110.0,,0.585,0.519,0.35,0.4,10.3,81.0,46.9,45.9,11.0,4.3,10.5,100.0,109.9,96.0,OKC,110,0,1,240.0,240.0,34.0,81.0,0.42,12.0,34.0,0.353,16.0,19.0,0.842,8.0,35.0,43.0,23.0,3.0,4.0,22.0,25.0,96.0,,0.537,0.494,0.42,0.235,19.0,89.7,53.1,67.6,3.0,7.7,19.8,100.0,96.0,109.9,NOP,96,1,2023,2023-03-11,True
240.0,240.0,50.0,100.0,0.5,10.0,34.0,0.294,15.0,16.0,0.938,13.0,35.0,48.0,24.0,4.0,4.0,10.0,17.0,125.0,,0.584,0.55,0.34,0.16,27.1,87.5,54.5,48.0,3.9,7.5,8.5,100.0,122.6,131.4,ATL,125,1,0,240.0,240.0,52.0,95.0,0.547,20.0,42.0,0.476,10.0,12.0,0.833,5.0,35.0,40.0,35.0,6.0,6.0,8.0,21.0,134.0,,0.668,0.653,0.442,0.126,12.5,72.9,45.5,67.3,5.9,9.1,7.4,100.0,131.4,122.6,BOS,134,0,2023,2023-03-11,False
240.0,240.0,52.0,95.0,0.547,20.0,42.0,0.476,10.0,12.0,0.833,5.0,35.0,40.0,35.0,6.0,6.0,8.0,21.0,134.0,,0.668,0.653,0.442,0.126,12.5,72.9,45.5,67.3,5.9,9.1,7.4,100.0,131.4,122.6,BOS,134,0,1,240.0,240.0,50.0,100.0,0.5,10.0,34.0,0.294,15.0,16.0,0.938,13.0,35.0,48.0,24.0,4.0,4.0,10.0,17.0,125.0,,0.584,0.55,0.34,0.16,27.1,87.5,54.5,48.0,3.9,7.5,8.5,100.0,122.6,131.4,ATL,125,1,2023,2023-03-11,True
240.0,240.0,44.0,86.0,0.512,15.0,32.0,0.469,16.0,22.0,0.727,13.0,31.0,44.0,25.0,7.0,9.0,14.0,17.0,119.0,,0.622,0.599,0.372,0.256,32.5,83.8,57.1,56.8,7.2,17.6,12.8,100.0,122.5,114.2,CHI,119,0,1,240.0,240.0,41.0,85.0,0.482,16.0,34.0,0.471,13.0,17.0,0.765,6.0,27.0,33.0,28.0,10.0,3.0,16.0,19.0,111.0,,0.6,0.576,0.4,0.2,16.2,67.5,42.9,68.3,10.3,5.6,14.7,100.0,114.2,122.5,HOU,111,1,2023,2023-03-11,True
240.0,240.0,32.0,90.0,0.356,7.0,31.0,0.226,24.0,27.0,0.889,20.0,34.0,54.0,21.0,5.0,3.0,9.0,17.0,95.0,,0.466,0.394,0.344,0.3,38.5,82.9,58.1,65.6,5.6,5.3,8.1,100.0,106.1,118.4,NYK,95,0,1,240.0,240.0,42.0,87.0,0.483,10.0,30.0,0.333,12.0,16.0,0.75,7.0,32.0,39.0,22.0,3.0,4.0,8.0,20.0,106.0,,0.564,0.54,0.345,0.184,17.1,61.5,41.9,52.4,3.3,6.8,7.8,100.0,118.4,106.1,LAC,106,1,2023,2023-03-11,False
240.0,240.0,43.0,94.0,0.457,11.0,34.0,0.324,18.0,27.0,0.667,12.0,30.0,42.0,25.0,7.0,7.0,12.0,24.0,115.0,,0.543,0.516,0.362,0.287,23.1,62.5,42.0,58.1,6.8,12.1,10.2,100.0,112.3,118.2,DET,115,1,0,240.0,240.0,43.0,93.0,0.462,9.0,35.0,0.257,26.0,34.0,0.765,18.0,40.0,58.0,24.0,7.0,6.0,14.0,20.0,121.0,,0.56,0.511,0.376,0.366,37.5,76.9,58.0,55.8,6.8,10.0,11.5,100.0,118.2,112.3,IND,121,0,2023,2023-03-11,False
265.0,265.0,42.0,94.0,0.447,11.0,37.0,0.297,19.0,20.0,0.95,5.0,30.0,35.0,19.0,8.0,2.0,17.0,17.0,114.0,,0.554,0.505,0.394,0.213,11.4,66.7,39.3,45.2,7.3,3.2,14.2,100.0,103.9,114.8,MIA,114,0,1,265.0,265.0,48.0,99.0,0.485,13.0,37.0,0.351,17.0,20.0,0.85,15.0,39.0,54.0,34.0,10.0,10.0,18.0,20.0,126.0,,0.584,0.551,0.374,0.202,33.3,88.6,60.7,70.8,9.1,17.5,14.3,100.0,114.8,103.9,ORL,126,1,2023,2023-03-11,False
240.0,240.0,43.0,93.0,0.462,9.0,35.0,0.257,26.0,34.0,0.765,18.0,40.0,58.0,24.0,7.0,6.0,14.0,20.0,121.0,,0.56,0.511,0.376,0.366,37.5,76.9,58.0,55.8,6.8,10.0,11.5,100.0,118.2,112.3,IND,121,0,1,240.0,240.0,43.0,94.0,0.457,11.0,34.0,0.324,18.0,27.0,0.667,12.0,30.0,42.0,25.0,7.0,7.0,12.0,24.0,115.0,,0.543,0.516,0.362,0.287,23.1,62.5,42.0,58.1,6.8,12.1,10.2,100.0,112.3,118.2,DET,115,1,2023,2023-03-11,True
265.0,265.0,48.0,99.0,0.485,13.0,37.0,0.351,17.0,20.0,0.85,15.0,39.0,54.0,34.0,10.0,10.0,18.0,20.0,126.0,,0.584,0.551,0.374,0.202,33.3,88.6,60.7,70.8,9.1,17.5,14.3,100.0,114.8,103.9,ORL,126,1,0,265.0,265.0,42.0,94.0,0.447,11.0,37.0,0.297,19.0,20.0,0.95,5.0,30.0,35.0,19.0,8.0,2.0,17.0,17.0,114.0,,0.554,0.505,0.394,0.213,11.4,66.7,39.3,45.2,7.3,3.2,14.2,100.0,103.9,114.8,MIA,114,0,2023,2023-03-11,True
240.0,240.0,40.0,98.0,0.408,17.0,40.0,0.425,14.0,15.0,0.933,11.0,32.0,43.0,24.0,5.0,14.0,7.0,15.0,111.0,,0.531,0.495,0.408,0.153,21.6,61.5,41.7,60.0,5.1,19.7,6.3,100.0,113.2,121.3,CHO,111,1,0,240.0,240.0,46.0,103.0,0.447,9.0,32.0,0.281,18.0,20.0,0.9,20.0,40.0,60.0,22.0,4.0,4.0,11.0,17.0,119.0,,0.532,0.49,0.311,0.194,38.5,78.4,58.3,47.8,4.1,6.9,9.0,100.0,121.3,113.2,UTA,119,0,2023,2023-03-11,False
240.0,240.0,42.0,87.0,0.483,10.0,30.0,0.333,12.0,16.0,0.75,7.0,32.0,39.0,22.0,3.0,4.0,8.0,20.0,106.0,,0.564,0.54,0.345,0.184,17.1,61.5,41.9,52.4,3.3,6.8,7.8,100.0,118.4,106.1,LAC,106,1,0,240.0,240.0,32.0,90.0,0.356,7.0,31.0,0.226,24.0,27.0,0.889,20.0,34.0,54.0,21.0,5.0,3.0,9.0,17.0,95.0,,0.466,0.394,0.344,0.3,38.5,82.9,58.1,65.6,5.6,5.3,8.1,100.0,106.1,118.4,NYK,95,0,2023,2023-03-11,True
240.0,240.0,46.0,103.0,0.447,9.0,32.0,0.281,18.0,20.0,0.9,20.0,40.0,60.0,22.0,4.0,4.0,11.0,17.0,119.0,,0.532,0.49,0.311,0.194,38.5,78.4,58.3,47.8,4.1,6.9,9.0,100.0,121.3,113.2,UTA,119,0,1,240.0,240.0,40.0,98.0,0.408,17.0,40.0,0.425,14.0,15.0,0.933,11.0,32.0,43.0,24.0,5.0,14.0,7.0,15.0,111.0,,0.531,0.495,0.408,0.153,21.6,61.5,41.7,60.0,5.1,19.7,6.3,100.0,113.2,121.3,CHO,111,1,2023,2023-03-11,True
265.0,265.0,43.0,100.0,0.43,21.0,51.0,0.412,9.0,11.0,0.818,7.0,41.0,48.0,28.0,9.0,7.0,17.0,14.0,116.0,,0.553,0.535,0.51,0.11,13.0,69.5,42.5,65.1,8.1,12.3,14.0,100.0,103.9,111.9,MIL,116,0,1,265.0,265.0,46.0,112.0,0.411,23.0,55.0,0.418,10.0,11.0,0.909,18.0,47.0,65.0,33.0,12.0,4.0,15.0,15.0,125.0,,0.535,0.513,0.491,0.098,30.5,87.0,57.5,71.7,10.7,8.2,11.4,100.0,111.9,103.9,GSW,125,1,2023,2023-03-11,False
265.0,265.0,46.0,112.0,0.411,23.0,55.0,0.418,10.0,11.0,0.909,18.0,47.0,65.0,33.0,12.0,4.0,15.0,15.0,125.0,,0.535,0.513,0.491,0.098,30.5,87.0,57.5,71.7,10.7,8.2,11.4,100.0,111.9,103.9,GSW,125,1,0,265.0,265.0,43.0,100.0,0.43,21.0,51.0,0.412,9.0,11.0,0.818,7.0,41.0,48.0,28.0,9.0,7.0,17.0,14.0,116.0,,0.553,0.535,0.51,0.11,13.0,69.5,42.5,65.1,8.1,12.3,14.0,100.0,103.9,111.9,MIL,116,0,2023,2023-03-11,True
240.0,240.0,44.0,89.0,0.494,13.0,44.0,0.295,18.0,22.0,0.818,7.0,33.0,40.0,30.0,11.0,3.0,14.0,26.0,119.0,,0.603,0.567,0.494,0.247,18.4,80.5,50.6,68.2,10.5,6.0,12.4,100.0,114.1,122.8,PHO,119,1,0,240.0,240.0,41.0,85.0,0.482,15.0,35.0,0.429,31.0,37.0,0.838,8.0,31.0,39.0,19.0,10.0,2.0,15.0,19.0,128.0,,0.632,0.571,0.412,0.435,19.5,81.6,49.4,46.3,9.6,4.4,12.9,100.0,122.8,114.1,SAC,128,0,2023,2023-03-11,False
240.0,240.0,41.0,80.0,0.513,11.0,29.0,0.379,19.0,23.0,0.826,9.0,33.0,42.0,29.0,6.0,10.0,8.0,19.0,112.0,,0.621,0.581,0.363,0.288,23.7,84.6,54.5,70.7,6.6,17.2,8.2,100.0,123.6,102.6,PHI,112,1,0,240.0,240.0,34.0,84.0,0.405,6.0,26.0,0.231,19.0,23.0,0.826,6.0,29.0,35.0,19.0,4.0,5.0,9.0,20.0,93.0,,0.494,0.44,0.31,0.274,15.4,76.3,45.5,55.9,4.4,9.8,8.7,100.0,102.6,123.6,WAS,93,0,2023,2023-03-12,True
240.0,240.0,45.0,90.0,0.5,12.0,31.0,0.387,18.0,24.0,0.75,15.0,34.0,49.0,27.0,4.0,8.0,15.0,19.0,120.0,,0.597,0.567,0.344,0.267,38.5,89.5,63.6,60.0,4.1,20.0,13.0,100.0,124.4,126.5,DEN,120,1,0,240.0,240.0,42.0,84.0,0.5,17.0,44.0,0.386,21.0,24.0,0.875,4.0,24.0,28.0,32.0,11.0,2.0,8.0,21.0,122.0,,0.645,0.601,0.524,0.286,10.5,61.5,36.4,76.2,11.4,3.4,7.8,100.0,126.5,124.4,BRK,122,0,2023,2023-03-12,False
240.0,240.0,43.0,89.0,0.483,12.0,36.0,0.333,10.0,17.0,0.588,10.0,27.0,37.0,24.0,6.0,2.0,11.0,17.0,108.0,,0.56,0.551,0.404,0.191,22.7,69.2,44.6,55.8,6.4,3.9,10.2,100.0,115.0,119.2,LAL,108,1,0,240.0,240.0,42.0,88.0,0.477,11.0,37.0,0.297,17.0,21.0,0.81,12.0,34.0,46.0,18.0,8.0,3.0,11.0,18.0,112.0,,0.576,0.54,0.42,0.239,30.8,77.3,55.4,42.9,8.5,5.7,10.2,100.0,119.2,115.0,NYK,112,0,2023,2023-03-12,False
240.0,240.0,41.0,80.0,0.513,10.0,21.0,0.476,16.0,22.0,0.727,7.0,36.0,43.0,25.0,8.0,5.0,19.0,26.0,108.0,,0.602,0.575,0.263,0.275,19.4,76.6,51.8,61.0,8.0,8.3,17.5,100.0,108.7,114.7,CHO,108,1,0,240.0,240.0,41.0,87.0,0.471,7.0,27.0,0.259,25.0,34.0,0.735,11.0,29.0,40.0,18.0,8.0,3.0,10.0,22.0,114.0,,0.559,0.511,0.31,0.391,23.4,80.6,48.2,43.9,8.0,5.1,8.9,100.0,114.7,108.7,CLE,114,0,2023,2023-03-12,False
240.0,240.0,41.0,87.0,0.471,7.0,27.0,0.259,25.0,34.0,0.735,11.0,29.0,40.0,18.0,8.0,3.0,10.0,22.0,114.0,,0.559,0.511,0.31,0.391,23.4,80.6,48.2,43.9,8.0,5.1,8.9,100.0,114.7,108.7,CLE,114,0,1,240.0,240.0,41.0,80.0,0.513,10.0,21.0,0.476,16.0,22.0,0.727,7.0,36.0,43.0,25.0,8.0,5.0,19.0,26.0,108.0,,0.602,0.575,0.263,0.275,19.4,76.6,51.8,61.0,8.0,8.3,17.5,100.0,108.7,114.7,CHO,108,1,2023,2023-03-12,True
240.0,240.0,33.0,88.0,0.375,10.0,36.0,0.278,14.0,19.0,0.737,10.0,40.0,50.0,24.0,3.0,7.0,18.0,18.0,90.0,,0.467,0.432,0.409,0.216,18.9,76.9,47.6,72.7,3.0,12.5,15.7,100.0,89.5,101.4,SAS,90,1,0,240.0,240.0,36.0,95.0,0.379,10.0,39.0,0.256,20.0,23.0,0.87,12.0,43.0,55.0,26.0,8.0,3.0,9.0,19.0,102.0,,0.485,0.432,0.411,0.242,23.1,81.1,52.4,72.2,8.0,5.8,7.9,100.0,101.4,89.5,OKC,102,0,2023,2023-03-12,False
240.0,240.0,43.0,88.0,0.489,10.0,33.0,0.303,14.0,20.0,0.7,10.0,36.0,46.0,26.0,10.0,2.0,17.0,21.0,110.0,,0.568,0.545,0.375,0.227,22.2,81.8,51.7,60.5,9.7,4.3,14.9,100.0,106.5,123.0,POR,110,0,1,240.0,240.0,43.0,86.0,0.5,19.0,40.0,0.475,22.0,29.0,0.759,8.0,35.0,43.0,35.0,11.0,7.0,15.0,19.0,127.0,,0.643,0.61,0.465,0.337,18.2,77.8,48.3,81.4,10.7,12.7,13.2,100.0,123.0,106.5,NOP,127,1,2023,2023-03-12,False
240.0,240.0,42.0,84.0,0.5,17.0,44.0,0.386,21.0,24.0,0.875,4.0,24.0,28.0,32.0,11.0,2.0,8.0,21.0,122.0,,0.645,0.601,0.524,0.286,10.5,61.5,36.4,76.2,11.4,3.4,7.8,100.0,126.5,124.4,BRK,122,0,1,240.0,240.0,45.0,90.0,0.5,12.0,31.0,0.387,18.0,24.0,0.75,15.0,34.0,49.0,27.0,4.0,8.0,15.0,19.0,120.0,,0.597,0.567,0.344,0.267,38.5,89.5,63.6,60.0,4.1,20.0,13.0,100.0,124.4,126.5,DEN,120,1,2023,2023-03-12,True
240.0,240.0,34.0,84.0,0.405,6.0,26.0,0.231,19.0,23.0,0.826,6.0,29.0,35.0,19.0,4.0,5.0,9.0,20.0,93.0,,0.494,0.44,0.31,0.274,15.4,76.3,45.5,55.9,4.4,9.8,8.7,100.0,102.6,123.6,WAS,93,0,1,240.0,240.0,41.0,80.0,0.513,11.0,29.0,0.379,19.0,23.0,0.826,9.0,33.0,42.0,29.0,6.0,10.0,8.0,19.0,112.0,,0.621,0.581,0.363,0.288,23.7,84.6,54.5,70.7,6.6,17.2,8.2,100.0,123.6,102.6,PHI,112,1,2023,2023-03-12,False
240.0,240.0,42.0,88.0,0.477,11.0,37.0,0.297,17.0,21.0,0.81,12.0,34.0,46.0,18.0,8.0,3.0,11.0,18.0,112.0,,0.576,0.54,0.42,0.239,30.8,77.3,55.4,42.9,8.5,5.7,10.2,100.0,119.2,115.0,NYK,112,0,1,240.0,240.0,43.0,89.0,0.483,12.0,36.0,0.333,10.0,17.0,0.588,10.0,27.0,37.0,24.0,6.0,2.0,11.0,17.0,108.0,,0.56,0.551,0.404,0.191,22.7,69.2,44.6,55.8,6.4,3.9,10.2,100.0,115.0,119.2,LAL,108,1,2023,2023-03-12,True
240.0,240.0,43.0,86.0,0.5,19.0,40.0,0.475,22.0,29.0,0.759,8.0,35.0,43.0,35.0,11.0,7.0,15.0,19.0,127.0,,0.643,0.61,0.465,0.337,18.2,77.8,48.3,81.4,10.7,12.7,13.2,100.0,123.0,106.5,NOP,127,1,0,240.0,240.0,43.0,88.0,0.489,10.0,33.0,0.303,14.0,20.0,0.7,10.0,36.0,46.0,26.0,10.0,2.0,17.0,21.0,110.0,,0.568,0.545,0.375,0.227,22.2,81.8,51.7,60.5,9.7,4.3,14.9,100.0,106.5,123.0,POR,110,0,2023,2023-03-12,True
240.0,240.0,36.0,95.0,0.379,10.0,39.0,0.256,20.0,23.0,0.87,12.0,43.0,55.0,26.0,8.0,3.0,9.0,19.0,102.0,,0.485,0.432,0.411,0.242,23.1,81.1,52.4,72.2,8.0,5.8,7.9,100.0,101.4,89.5,OKC,102,0,1,240.0,240.0,33.0,88.0,0.375,10.0,36.0,0.278,14.0,19.0,0.737,10.0,40.0,50.0,24.0,3.0,7.0,18.0,18.0,90.0,,0.467,0.432,0.409,0.216,18.9,76.9,47.6,72.7,3.0,12.5,15.7,100.0,89.5,101.4,SAS,90,1,2023,2023-03-12,True
240.0,240.0,54.0,92.0,0.587,12.0,28.0,0.429,16.0,23.0,0.696,5.0,32.0,37.0,39.0,12.0,10.0,10.0,22.0,136.0,,0.666,0.652,0.304,0.25,13.2,64.0,42.0,72.2,11.5,13.3,8.9,100.0,130.4,110.2,MIN,136,0,1,240.0,240.0,44.0,97.0,0.454,4.0,22.0,0.182,23.0,28.0,0.821,18.0,33.0,51.0,17.0,6.0,4.0,15.0,19.0,115.0,,0.526,0.474,0.227,0.289,36.0,86.8,58.0,38.6,5.8,6.3,12.1,100.0,110.2,130.4,ATL,115,1,2023,2023-03-13,True
240.0,240.0,39.0,87.0,0.448,12.0,42.0,0.286,19.0,21.0,0.905,10.0,28.0,38.0,19.0,7.0,5.0,13.0,22.0,109.0,,0.566,0.517,0.483,0.241,23.3,65.1,44.2,48.7,7.4,9.1,11.9,100.0,115.6,117.7,BOS,109,0,1,240.0,240.0,40.0,90.0,0.444,11.0,35.0,0.314,20.0,27.0,0.741,15.0,33.0,48.0,27.0,9.0,2.0,10.0,21.0,111.0,,0.545,0.506,0.389,0.3,34.9,76.7,55.8,67.5,9.5,4.4,8.9,100.0,117.7,115.6,HOU,111,1,2023,2023-03-13,False
240.0,240.0,40.0,90.0,0.444,11.0,35.0,0.314,20.0,27.0,0.741,15.0,33.0,48.0,27.0,9.0,2.0,10.0,21.0,111.0,,0.545,0.506,0.389,0.3,34.9,76.7,55.8,67.5,9.5,4.4,8.9,100.0,117.7,115.6,HOU,111,1,0,240.0,240.0,39.0,87.0,0.448,12.0,42.0,0.286,19.0,21.0,0.905,10.0,28.0,38.0,19.0,7.0,5.0,13.0,22.0,109.0,,0.566,0.517,0.483,0.241,23.3,65.1,44.2,48.7,7.4,9.1,11.9,100.0,115.6,117.7,BOS,109,0,2023,2023-03-13,True
240.0,240.0,50.0,86.0,0.581,15.0,33.0,0.455,18.0,22.0,0.818,5.0,38.0,43.0,29.0,2.0,4.0,12.0,18.0,133.0,,0.695,0.669,0.384,0.256,14.3,71.7,48.9,58.0,2.0,7.4,11.1,100.0,131.2,122.3,MIL,133,0,1,240.0,240.0,46.0,104.0,0.442,21.0,50.0,0.42,11.0,15.0,0.733,15.0,30.0,45.0,31.0,4.0,2.0,9.0,21.0,124.0,,0.561,0.543,0.481,0.144,28.3,85.7,51.1,67.4,3.9,3.8,7.5,100.0,122.3,131.2,SAC,124,1,2023,2023-03-13,True
240.0,240.0,46.0,104.0,0.442,21.0,50.0,0.42,11.0,15.0,0.733,15.0,30.0,45.0,31.0,4.0,2.0,9.0,21.0,124.0,,0.561,0.543,0.481,0.144,28.3,85.7,51.1,67.4,3.9,3.8,7.5,100.0,122.3,131.2,SAC,124,1,0,240.0,240.0,50.0,86.0,0.581,15.0,33.0,0.455,18.0,22.0,0.818,5.0,38.0,43.0,29.0,2.0,4.0,12.0,18.0,133.0,,0.695,0.669,0.384,0.256,14.3,71.7,48.9,58.0,2.0,7.4,11.1,100.0,131.2,122.3,MIL,133,0,2023,2023-03-13,False
